42.745098039215684, 16.07843137254902, 715.5, 88,
0, 25.88235294117647, 16.07843137254902, 1384.0, 88,
0, 22.352941176470587, 15.686274509803921, 1385.0, 88,
0, 23.137254901960784, 16.07843137254902, 1154.0, 88,
0, 30.58823529411765, 16.862745098039216, 1192.5, 88,
0, 27.84313725490196, 16.862745098039216, 1483.0, 88,
0, 30.19607843137255, 18.03921568627451, 1513.0, 88,
0, 38.03921568627451, 16.470588235294116, 1265.5, 88,
0, 33.333333333333336, 16.470588235294116, 960.5, 88,
0, 34.90196078431372, 16.470588235294116, 869.0, 87,
0, 37.64705882352941, 16.470588235294116, 830.0, 87,
0, 39.21568627450981, 16.470588235294116, 862.5, 87,
0, 39.6078431372549, 16.470588235294116, 854.5, 87,
0, 38.431372549019606, 16.470588235294116, 860.0, 87,
0, 38.431372549019606, 16.470588235294116, 831.5, 87,
0, 38.431372549019606, 16.470588235294116, 822.5, 87,
0, 74.11764705882354, 20.0, 2655.0, 87,
0, 22.745098039215687, 17.647058823529413, 2357.0, 87,
0, 16.07843137254902, 16.470588235294116, 1956.5, 87,
0, 16.862745098039216, 15.686274509803921, 1213.5, 87,
1, 22.745098039215687, 15.294117647058824, 827.5, 87,
1, 25.49019607843137, 14.901960784313726, 794.5, 87,
0, 27.84313725490196, 14.901960784313726, 727.5, 87,
0, 35.294117647058826, 16.470588235294116, 995.5, 87,
1, 24.313725490196077, 15.294117647058824, 996.5, 87,
1, 24.705882352941178, 15.686274509803921, 797.0, 87,
0, 32.94117647058823, 15.686274509803921, 760.0, 87,
0, 49.01960784313726, 18.431372549019606, 1134.5, 87,
0, 36.470588235294116, 16.862745098039216, 1366.5, 87,
0, 34.11764705882353, 17.254901960784313, 1132.0, 88,
0, 34.509803921568626, 16.862745098039216, 953.0, 88,
0, 36.07843137254902, 16.470588235294116, 882.5, 88,
0, 37.64705882352941, 16.470588235294116, 832.5, 88,
0, 38.431372549019606, 16.470588235294116, 815.0, 88,
0, 39.21568627450981, 16.470588235294116, 797.5, 89,
0, 39.21568627450981, 16.07843137254902, 778.5, 89,
0, 40.0, 16.07843137254902, 772.5, 89,
0, 40.3921568627451, 16.07843137254902, 776.5, 89,
0, 58.431372549019606, 19.607843137254903, 1927.0, 90,
0, 28.235294117647058, 18.823529411764707, 2166.5, 90,
0, 23.137254901960784, 18.03921568627451, 1619.5, 90,
0, 32.15686274509804, 17.647058823529413, 1223.5, 90,
0, 37.254901960784316, 17.254901960784313, 1037.0, 90,
0, 47.05882352941177, 17.647058823529413, 926.0, 90,
0, 42.35294117647059, 18.823529411764707, 996.0, 90,
0, 50.98039215686274, 18.823529411764707, 1258.5, 90,
2, 34.509803921568626, 16.862745098039216, 1024.0, 90,
2, 37.254901960784316, 16.862745098039216, 912.0, 90,
1, 29.019607843137255, 15.294117647058824, 881.5, 90,
1, 27.45098039215686, 14.901960784313726, 729.0, 90,
1, 27.84313725490196, 14.901960784313726, 691.5, 90,
0, 29.80392156862745, 14.901960784313726, 665.0, 90,
0, 31.372549019607842, 16.07843137254902, 1097.5, 90,
0, 30.19607843137255, 17.254901960784313, 1615.5, 90,
0, 25.49019607843137, 17.254901960784313, 1674.0, 90,
0, 23.137254901960784, 14.901960784313726, 1129.0, 90,
0, 21.176470588235293, 14.901960784313726, 982.5, 90,
0, 21.176470588235293, 14.901960784313726, 821.5, 90,
0, 23.137254901960784, 14.509803921568627, 726.0, 90,
0, 32.15686274509804, 15.294117647058824, 719.5, 90,
0, 39.21568627450981, 15.686274509803921, 670.5, 89,
0, 42.35294117647059, 16.07843137254902, 713.0, 89,
0, 43.92156862745098, 16.862745098039216, 746.0, 89,
0, 63.529411764705884, 20.0, 2331.0, 89,
0, 31.372549019607842, 18.823529411764707, 1515.0, 89,
0, 40.78431372549019, 19.607843137254903, 1284.5, 89,
1, 34.509803921568626, 17.254901960784313, 1235.5, 89,
1, 40.0, 18.03921568627451, 1363.0, 88,
1, 45.09803921568628, 18.823529411764707, 1220.0, 88,
2, 47.450980392156865, 18.431372549019606, 1041.5, 88,
3, 37.254901960784316, 16.862745098039216, 926.5, 88,
3, 39.6078431372549, 16.862745098039216, 857.0, 88,
3, 45.490196078431374, 11.372549019607844, 1019.0, 88,
3, 26.666666666666668, 14.901960784313726, 922.0, 88,
2, 25.88235294117647, 14.901960784313726, 890.5, 88,
2, 22.352941176470587, 14.901960784313726, 882.0, 88,
2, 32.549019607843135, 16.470588235294116, 1071.0, 88,
3, 21.96078431372549, 14.901960784313726, 903.5, 88,
3, 23.529411764705884, 14.509803921568627, 749.0, 88,
3, 25.49019607843137, 15.686274509803921, 771.0, 88,
3, 38.431372549019606, 16.862745098039216, 1380.0, 88,
4, 35.68627450980392, 18.823529411764707, 1215.0, 88,
5, 29.80392156862745, 17.254901960784313, 918.0, 87,
6, 33.333333333333336, 17.254901960784313, 1031.0, 87,
7, 43.92156862745098, 17.647058823529413, 1018.0, 87,
7, 47.84313725490196, 18.431372549019606, 1128.0, 87,
8, 48.627450980392155, 18.823529411764707, 1119.5, 87,
9, 36.86274509803921, 18.03921568627451, 1200.0, 87,
9, 43.13725490196079, 18.823529411764707, 1271.5, 87,
10, 52.94117647058823, 20.0, 1437.0, 87,
11, 50.588235294117645, 20.0, 1599.0, 87,
12, 47.450980392156865, 21.176470588235293, 1808.5, 87,
14, 55.294117647058826, 20.784313725490197, 1588.5, 87,
14, 25.49019607843137, 16.470588235294116, 1162.0, 87,
13, 30.980392156862745, 19.607843137254903, 1003.5, 87,
13, 51.76470588235294, 18.823529411764707, 1063.0, 87,
13, 36.86274509803921, 16.470588235294116, 898.5, 87,
13, 36.07843137254902, 16.07843137254902, 803.0, 87,
12, 29.80392156862745, 14.509803921568627, 753.5, 87,
11, 27.84313725490196, 14.509803921568627, 648.5, 87,
9, 28.235294117647058, 14.509803921568627, 632.5, 87,
6, 27.45098039215686, 14.117647058823529, 663.0, 87,
4, 27.84313725490196, 14.117647058823529, 660.0, 87,
2, 27.84313725490196, 14.117647058823529, 623.0, 88,
1, 27.84313725490196, 14.117647058823529, 671.5, 88,
1, 47.84313725490196, 16.07843137254902, 1658.0, 88,
1, 21.96078431372549, 14.117647058823529, 1131.0, 88,
1, 29.80392156862745, 17.647058823529413, 1114.5, 88,
1, 42.35294117647059, 18.431372549019606, 1242.0, 88,
2, 34.509803921568626, 16.470588235294116, 960.0, 88,
2, 50.588235294117645, 18.431372549019606, 1025.0, 88,
2, 36.07843137254902, 18.431372549019606, 966.5, 89,
2, 52.94117647058823, 16.862745098039216, 1107.0, 89,
3, 40.0, 16.862745098039216, 942.0, 89,
3, 53.333333333333336, 18.823529411764707, 1198.5, 89,
4, 38.431372549019606, 17.647058823529413, 1005.5, 89,
3, 38.8235294117647, 16.862745098039216, 947.5, 90,
3, 39.6078431372549, 16.862745098039216, 889.0, 90,
3, 56.470588235294116, 19.215686274509803, 1864.0, 90,
4, 34.11764705882353, 18.431372549019606, 1372.5, 90,
5, 40.78431372549019, 18.431372549019606, 868.0, 90,
6, 57.64705882352941, 19.215686274509803, 1094.0, 90,
7, 55.294117647058826, 19.215686274509803, 1147.5, 90,
9, 42.745098039215684, 12.549019607843137, 1133.5, 90,
8, 27.45098039215686, 16.862745098039216, 1196.0, 90,
9, 50.19607843137255, 20.0, 1326.0, 90,
10, 56.470588235294116, 20.0, 1578.5, 90,
12, 48.627450980392155, 20.392156862745097, 1636.0, 90,
13, 25.098039215686274, 15.294117647058824, 1148.0, 90,
12, 56.470588235294116, 22.352941176470587, 1206.5, 90,
14, 55.294117647058826, 9.803921568627452, 935.5, 90,
13, 22.352941176470587, 14.901960784313726, 831.0, 90,
13, 23.137254901960784, 14.509803921568627, 730.5, 90,
12, 25.098039215686274, 14.509803921568627, 684.0, 90,
11, 25.88235294117647, 14.117647058823529, 652.5, 90,
9, 28.235294117647058, 15.294117647058824, 636.5, 89,
8, 41.568627450980394, 14.901960784313726, 660.5, 90,
7, 33.72549019607843, 14.901960784313726, 710.0, 89,
6, 30.19607843137255, 18.431372549019606, 765.5, 89,
6, 36.86274509803921, 17.647058823529413, 1041.5, 90,
5, 27.84313725490196, 15.686274509803921, 923.0, 90,
4, 32.94117647058823, 16.07843137254902, 844.5, 90,
3, 56.86274509803921, 20.0, 1566.5, 90,
4, 48.23529411764706, 20.392156862745097, 938.0, 90,
5, 70.58823529411765, 20.784313725490197, 886.5, 90,
6, 57.254901960784316, 13.72549019607843, 920.5, 89,
5, 40.3921568627451, 17.254901960784313, 1283.0, 89,
4, 41.568627450980394, 18.823529411764707, 820.5, 89,
4, 50.588235294117645, 18.431372549019606, 1120.0, 89,
4, 52.15686274509804, 18.431372549019606, 827.0, 89,
4, 53.333333333333336, 17.647058823529413, 1198.0, 89,
4, 41.96078431372549, 19.215686274509803, 1606.0, 89,
4, 40.0, 18.03921568627451, 1243.0, 89,
4, 41.568627450980394, 18.823529411764707, 1379.5, 89,
5, 49.80392156862745, 18.823529411764707, 869.5, 89,
6, 61.96078431372549, 19.607843137254903, 1086.0, 88,
8, 56.07843137254902, 19.215686274509803, 1242.5, 88,
9, 41.568627450980394, 17.254901960784313, 1380.5, 88,
10, 31.372549019607842, 17.647058823529413, 1311.5, 88,
11, 25.49019607843137, 15.294117647058824, 1183.5, 88,
10, 22.352941176470587, 14.901960784313726, 1051.0, 88,
9, 30.19607843137255, 17.254901960784313, 1272.5, 88,
9, 34.90196078431372, 18.431372549019606, 1344.5, 88,
10, 40.3921568627451, 18.823529411764707, 1566.0, 88,
11, 42.35294117647059, 19.607843137254903, 1711.0, 88,
13, 32.549019607843135, 16.862745098039216, 1542.0, 88,
12, 23.137254901960784, 14.901960784313726, 1119.0, 88,
12, 21.568627450980394, 22.352941176470587, 1267.0, 88,
13, 72.94117647058823, 21.176470588235293, 1068.5, 88,
15, 71.37254901960785, 21.176470588235293, 1136.5, 87,
16, 69.41176470588235, 21.568627450980394, 1229.5, 87,
17, 76.47058823529412, 23.137254901960784, 1339.5, 87,
19, 35.294117647058826, 16.07843137254902, 1162.0, 87,
18, 36.07843137254902, 17.647058823529413, 1313.5, 87,
17, 37.254901960784316, 17.647058823529413, 1261.5, 87,
17, 37.254901960784316, 17.647058823529413, 1282.5, 87,
17, 35.68627450980392, 17.647058823529413, 1256.0, 87,
16, 35.68627450980392, 17.647058823529413, 1228.0, 87,
16, 35.68627450980392, 17.254901960784313, 1149.5, 87,
15, 31.372549019607842, 16.470588235294116, 988.0, 87,
15, 33.333333333333336, 16.470588235294116, 868.5, 87,
14, 35.294117647058826, 16.07843137254902, 809.0, 87,
12, 38.03921568627451, 16.07843137254902, 794.0, 87,
11, 53.333333333333336, 20.392156862745097, 1293.5, 87,
10, 49.01960784313726, 18.823529411764707, 1240.5, 88,
11, 53.72549019607843, 17.647058823529413, 904.0, 88,
12, 27.84313725490196, 14.901960784313726, 835.5, 88,
12, 27.058823529411764, 14.509803921568627, 734.5, 88,
10, 27.45098039215686, 14.509803921568627, 692.0, 88,
7, 27.84313725490196, 14.117647058823529, 666.5, 88,
6, 27.84313725490196, 14.117647058823529, 637.5, 88,
3, 27.84313725490196, 14.117647058823529, 632.0, 88,
3, 36.86274509803921, 17.647058823529413, 880.5, 88,
3, 41.1764705882353, 18.03921568627451, 1350.0, 88,
3, 39.6078431372549, 18.03921568627451, 1331.5, 88,
3, 39.6078431372549, 17.647058823529413, 1116.0, 88,
4, 45.09803921568628, 17.647058823529413, 822.5, 88,
6, 43.92156862745098, 17.254901960784313, 922.0, 88,
6, 57.64705882352941, 19.607843137254903, 1018.0, 88,
7, 65.09803921568627, 12.549019607843137, 1128.5, 88,
7, 46.666666666666664, 19.215686274509803, 1241.0, 89,
8, 50.19607843137255, 18.823529411764707, 1235.5, 89,
9, 56.07843137254902, 20.0, 1429.0, 89,
11, 58.03921568627451, 20.784313725490197, 1600.5, 89,
12, 65.49019607843137, 23.529411764705884, 1873.0, 89,
15, 65.09803921568627, 24.313725490196077, 2167.0, 89,
17, 28.627450980392158, 17.647058823529413, 1553.0, 89,
17, 25.098039215686274, 16.07843137254902, 1136.5, 89,
16, 75.68627450980392, 23.529411764705884, 1438.0, 89,
17, 84.31372549019608, 20.0, 1383.5, 89,
18, 56.86274509803921, 20.0, 1405.0, 89,
19, 46.27450980392157, 18.823529411764707, 1479.0, 89,
19, 25.098039215686274, 15.294117647058824, 1116.0, 89,
19, 21.96078431372549, 14.509803921568627, 1003.5, 90,
17, 21.176470588235293, 14.509803921568627, 918.5, 90,
16, 21.568627450980394, 14.509803921568627, 807.0, 90,
14, 23.137254901960784, 14.117647058823529, 705.0, 90,
13, 24.705882352941178, 14.117647058823529, 661.5, 90,
12, 25.88235294117647, 14.117647058823529, 646.0, 90,
11, 25.88235294117647, 14.117647058823529, 636.5, 90,
10, 26.666666666666668, 14.117647058823529, 651.5, 90,
8, 27.84313725490196, 14.509803921568627, 643.5, 90,
7, 27.84313725490196, 14.117647058823529, 633.0, 90,
5, 31.372549019607842, 17.254901960784313, 587.5, 90,
4, 37.254901960784316, 16.07843137254902, 1202.5, 90,
3, 32.549019607843135, 17.254901960784313, 1121.0, 90,
5, 48.627450980392155, 18.823529411764707, 926.0, 90,
6, 62.745098039215684, 20.0, 1040.5, 90,
8, 62.35294117647059, 19.607843137254903, 1239.0, 90,
9, 36.470588235294116, 16.862745098039216, 1097.0, 90,
8, 35.294117647058826, 16.862745098039216, 964.5, 90,
7, 37.64705882352941, 16.862745098039216, 885.0, 90,
6, 38.8235294117647, 16.470588235294116, 840.5, 90,
5, 40.3921568627451, 16.470588235294116, 798.5, 90,
3, 41.568627450980394, 16.470588235294116, 788.5, 90,
1, 43.13725490196079, 16.862745098039216, 777.5, 90,
0, 67.05882352941177, 21.176470588235293, 1963.0, 90,
0, 24.313725490196077, 16.470588235294116, 1223.5, 90,
0, 47.84313725490196, 19.215686274509803, 951.5, 90,
0, 48.627450980392155, 18.431372549019606, 1268.0, 90,
1, 40.0, 19.215686274509803, 1260.0, 90,
0, 43.92156862745098, 18.823529411764707, 1343.0, 90,
1, 48.23529411764706, 17.647058823529413, 998.0, 90,
2, 31.372549019607842, 15.686274509803921, 1277.0, 90,
1, 25.098039215686274, 16.862745098039216, 1545.5, 90,
1, 23.137254901960784, 17.647058823529413, 1331.0, 90,
2, 33.72549019607843, 16.862745098039216, 984.5, 90,
3, 45.490196078431374, 17.254901960784313, 697.5, 89,
4, 62.745098039215684, 18.03921568627451, 803.5, 89,
7, 63.92156862745098, 20.0, 1120.0, 89,
9, 58.03921568627451, 20.0, 1447.0, 89,
11, 45.490196078431374, 19.607843137254903, 1752.5, 89,
13, 41.96078431372549, 20.0, 1903.5, 89,
14, 39.6078431372549, 20.0, 2045.0, 89,
15, 25.88235294117647, 15.294117647058824, 1359.0, 89,
14, 22.745098039215687, 16.470588235294116, 1156.0, 89,
14, 51.76470588235294, 18.823529411764707, 1056.0, 88,
14, 37.254901960784316, 16.470588235294116, 950.5, 88,
13, 34.90196078431372, 16.07843137254902, 900.5, 88,
13, 73.33333333333333, 22.745098039215687, 1000.5, 88,
14, 75.29411764705883, 23.137254901960784, 1079.0, 88,
14, 72.15686274509804, 21.568627450980394, 1104.0, 88,
14, 39.6078431372549, 16.07843137254902, 1007.0, 88,
14, 34.90196078431372, 16.07843137254902, 874.5, 88,
12, 36.07843137254902, 16.07843137254902, 809.0, 88,
10, 37.64705882352941, 16.07843137254902, 801.5, 88,
8, 41.96078431372549, 16.470588235294116, 791.0, 88,
6, 42.745098039215684, 16.470588235294116, 769.0, 88,
4, 55.68627450980392, 18.823529411764707, 1271.0, 88,
4, 31.764705882352942, 16.862745098039216, 1270.0, 88,
3, 37.254901960784316, 18.431372549019606, 1344.0, 88,
4, 44.705882352941174, 18.431372549019606, 1015.5, 88,
5, 28.627450980392158, 14.901960784313726, 915.5, 88,
5, 31.764705882352942, 16.470588235294116, 1227.5, 88,
5, 47.450980392156865, 11.764705882352942, 858.5, 88,
6, 52.94117647058823, 19.607843137254903, 1377.5, 88,
8, 52.549019607843135, 19.215686274509803, 1311.5, 88,
10, 51.76470588235294, 19.607843137254903, 1472.5, 88,
11, 27.45098039215686, 15.294117647058824, 1230.0, 88,
11, 22.352941176470587, 14.901960784313726, 1113.5, 88,
8, 19.607843137254903, 14.901960784313726, 968.0, 88,
7, 21.96078431372549, 14.901960784313726, 826.0, 88,
5, 25.49019607843137, 14.901960784313726, 707.0, 88,
4, 66.27450980392157, 23.92156862745098, 1068.5, 88,
5, 54.509803921568626, 20.784313725490197, 2066.5, 88,
7, 53.72549019607843, 19.607843137254903, 1170.5, 88,
9, 71.76470588235294, 22.352941176470587, 1503.0, 88,
12, 64.70588235294117, 22.352941176470587, 1797.0, 88,
13, 61.1764705882353, 23.137254901960784, 2011.5, 88,
16, 60.3921568627451, 23.529411764705884, 2255.5, 88,
17, 25.88235294117647, 16.470588235294116, 1406.5, 88,
17, 25.098039215686274, 18.03921568627451, 1154.0, 88,
17, 47.84313725490196, 20.0, 1254.5, 88,
17, 64.70588235294117, 20.784313725490197, 1308.5, 88,
18, 65.88235294117646, 21.176470588235293, 1359.0, 88,
18, 28.627450980392158, 16.07843137254902, 1047.5, 88,
18, 32.549019607843135, 18.823529411764707, 1150.5, 88,
18, 41.568627450980394, 18.823529411764707, 1453.0, 88,
19, 23.529411764705884, 15.294117647058824, 1072.0, 88,
18, 22.745098039215687, 14.509803921568627, 942.0, 88,
18, 21.96078431372549, 14.509803921568627, 858.5, 88,
18, 54.90196078431372, 20.0, 1589.0, 88,
19, 83.92156862745098, 25.49019607843137, 1543.5, 88,
21, 92.54901960784314, 28.235294117647058, 1639.0, 88,
24, 35.68627450980392, 15.686274509803921, 1483.0, 88,
24, 22.352941176470587, 14.901960784313726, 1060.0, 88,
21, 20.784313725490197, 14.901960784313726, 989.5, 88,
17, 21.176470588235293, 14.509803921568627, 862.0, 88,
15, 22.745098039215687, 14.509803921568627, 764.0, 88,
15, 50.588235294117645, 22.352941176470587, 861.0, 88,
16, 72.54901960784314, 23.137254901960784, 1201.5, 88,
18, 68.62745098039215, 21.176470588235293, 1371.0, 88,
19, 66.66666666666667, 21.568627450980394, 1490.5, 88,
20, 30.19607843137255, 16.07843137254902, 1241.0, 88,
20, 27.84313725490196, 16.07843137254902, 906.5, 88,
19, 36.86274509803921, 16.07843137254902, 839.0, 88,
17, 36.86274509803921, 16.07843137254902, 816.5, 88,
14, 37.254901960784316, 16.07843137254902, 784.5, 88,
11, 37.64705882352941, 16.07843137254902, 754.5, 88,
10, 48.23529411764706, 20.0, 987.0, 88,
10, 72.54901960784314, 19.607843137254903, 1317.0, 88,
13, 51.372549019607845, 10.196078431372548, 915.0, 89,
13, 28.627450980392158, 14.901960784313726, 809.0, 89,
11, 27.84313725490196, 14.901960784313726, 739.5, 89,
8, 28.627450980392158, 14.509803921568627, 699.0, 89,
8, 37.254901960784316, 20.0, 898.0, 89,
8, 54.509803921568626, 19.215686274509803, 1339.0, 89,
10, 69.01960784313725, 20.0, 899.5, 89,
12, 36.470588235294116, 9.411764705882353, 920.5, 89,
12, 26.274509803921568, 14.509803921568627, 806.0, 90,
11, 26.274509803921568, 14.901960784313726, 741.0, 90,
10, 38.03921568627451, 22.352941176470587, 663.0, 90,
11, 70.58823529411765, 20.784313725490197, 870.5, 90,
12, 43.13725490196079, 16.07843137254902, 848.0, 90,
11, 37.254901960784316, 15.686274509803921, 781.5, 90,
11, 36.86274509803921, 15.686274509803921, 734.5, 90,
11, 37.64705882352941, 15.686274509803921, 740.5, 90,
10, 38.431372549019606, 15.686274509803921, 740.0, 90,
9, 40.3921568627451, 16.470588235294116, 766.0, 90,
9, 78.03921568627452, 23.92156862745098, 1453.5, 90,
11, 80.0, 29.41176470588235, 863.5, 90,
13, 76.07843137254902, 11.764705882352942, 944.5, 90,
13, 36.86274509803921, 16.07843137254902, 913.0, 90,
13, 36.470588235294116, 15.686274509803921, 807.0, 90,
12, 36.470588235294116, 15.686274509803921, 775.0, 90,
11, 32.549019607843135, 13.72549019607843, 715.0, 90,
10, 29.019607843137255, 14.509803921568627, 687.0, 90,
8, 27.84313725490196, 14.509803921568627, 666.5, 90,
6, 28.627450980392158, 14.509803921568627, 637.0, 90,
5, 39.6078431372549, 18.823529411764707, 895.0, 90,
5, 60.3921568627451, 19.215686274509803, 860.5, 90,
7, 51.372549019607845, 14.117647058823529, 1201.5, 90,
8, 31.764705882352942, 17.254901960784313, 1013.0, 90,
9, 76.86274509803921, 38.431372549019606, 754.0, 90,
11, 80.0, 80.7843137254902, 900.5, 90,
13, 88.62745098039215, 87.45098039215686, 1075.0, 90,
15, 94.90196078431373, 84.31372549019608, 1249.0, 90,
17, 40.78431372549019, 16.470588235294116, 1223.0, 90,
18, 33.72549019607843, 16.862745098039216, 1188.5, 90,
17, 33.72549019607843, 16.862745098039216, 1129.0, 90,
16, 33.333333333333336, 16.862745098039216, 1056.0, 90,
